Annotation Cluster 1	Enrichment Score: 1.70416771989521
Category	Term	Count	%	PValue	CASRNs	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
MULTICASE_TOX_PREDICTION	MRP5 inhibition at 50uM	4	80	1	105-34-0, 105-56-6, 5459-58-5, 10258-54-5	4	7642	8032	1.0510337607956	1	1	1
MULTICASE_TOX_PREDICTION	MCT1 inhibition at 10uM	4	80	1	105-34-0, 105-56-6, 5459-58-5, 10258-54-5	4	7105	8032	1.13047149894441	1	1	1

Annotation Cluster 3	Enrichment Score: 0.631953957595305
Category	Term	Count	%	PValue	CASRNs	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
LEADSCOPE_TOXICITY	Developmental Toxicity-structural rat	3	60	0.0625134030600742	105-34-0, 5459-58-5, 10258-54-5	4	1134	7444	4.92328042328042	1	1	0.0625134030600742
LEADSCOPE_TOXICITY	Reproductive Toxicity- sperm mouse	3	60	0.238642195551863	105-34-0, 105-56-6, 10258-54-5	4	2365	7444	2.36067653276956	1	1	0.238642195551863
LEADSCOPE_TOXICITY	Developmental Toxicity-visceral rodent	2	40	0.350428676501216	105-34-0, 10258-54-5	4	997	7444	3.73319959879639	1	1	0.350428676501216
LEADSCOPE_TOXICITY	Reproductive Toxicity-cell transformation	3	60	0.567367106787116	105-34-0, 105-56-6, 10258-54-5	4	2966	7444	1.88233310856372	1	1	0.567367106787116

Annotation Cluster 4	Enrichment Score: 0.61282600689921
Category	Term	Count	%	PValue	CASRNs	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
LEADSCOPE_TOXICITY	Developmental Toxicity-structural rat	3	60	0.0625134030600742	105-34-0, 5459-58-5, 10258-54-5	4	1134	7444	4.92328042328042	1	1	0.0625134030600742
LEADSCOPE_TOXICITY	Genetic Toxicity -mam. mutation DL	2	40	0.411585763432244	5459-58-5, 10258-54-5	4	1206	7444	3.08623548922056	1	1	0.411585763432244
TOXPRINT_STRUCTURE	chain:alkaneLinear_ethyl_C2(H_gt_1)	3	60	0.563752516673925	105-56-6, 5459-58-5, 10258-54-5	4	3229	8337	1.93643542892536	1	1	0.563752516673925

Annotation Cluster 5	Enrichment Score: 0.189959878661384
Category	Term	Count	%	PValue	CASRNs	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
TOXPRINT_STRUCTURE	chain:alkaneLinear_ethyl_C2(H_gt_1)	3	60	0.563752516673925	105-56-6, 5459-58-5, 10258-54-5	4	3229	8337	1.93643542892536	1	1	0.563752516673925
LEADSCOPE_TOXICITY	Reproductive Toxicity- C3H10T1-2	3	60	0.56480917165988	105-34-0, 105-56-6, 5459-58-5	4	2909	7444	1.91921622550705	1	1	0.56480917165988
MULTICASE_TOX_PREDICTION	PEPT1 inhibition at 100uM	2	40	0.569717362646921	105-56-6, 5459-58-5	4	1968	8032	2.04065040650406	1	1	0.569717362646921
MULTICASE_TOX_PREDICTION	MRP2 inhibition at 10uM	2	40	0.618800872647593	105-56-6, 5459-58-5	4	4083	8032	0.983590497183443	1	1	0.618800872647593
MULTICASE_TOX_PREDICTION	MCT1 substrates	2	40	1	105-56-6, 5459-58-5	4	2655	8032	1.51261770244821	1	1	1

