Annotation Cluster 1	Enrichment Score: 2.6526618454627
Category	Term	Count	%	PValue	CASRNs	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
MULTICASE_TOX_PREDICTION	Local lymph node assay, mouse, moderate sensitizers (EC3 < 10%)	8	80	0.000788511801980048	614-00-6, 121-69-7, 99-97-8, 129-73-7, 99-98-9, 1122-58-3, 100-22-1, 60-11-7	8	2896	8032	2.77348066298343	1	0.0851592746138452	0.000788511801980048
CTD_CHEMICALS_DISEASES	Cell Transformation, Neoplastic	5	50	0.00110944416831977	614-00-6, 121-69-7, 99-97-8, 129-73-7, 60-11-7	5	1558	8530	5.47496790757381	1	0.118710526010215	0.00110944416831977
MULTICASE_TOX_PREDICTION	MRP2 substrates	8	80	0.00132304805681073	614-00-6, 121-69-7, 99-97-8, 129-73-7, 99-98-9, 1122-58-3, 100-22-1, 60-11-7	8	3118	8032	2.5760102629891	1	0.140243094021937	0.00132304805681073
MULTICASE_TOX_PREDICTION	MDR1 inhibition at 10uM	5	50	0.00139206196578416	99-97-8, 129-73-7, 99-98-9, 100-22-1, 60-11-7	8	673	8032	7.4591381872214	1	0.146166506407337	0.00139206196578416
MULTICASE_TOX_PREDICTION	ARE activation in keratinocytes at 100uM	8	80	0.00202378927655754	614-00-6, 121-69-7, 99-97-8, 129-73-7, 99-98-9, 1122-58-3, 100-22-1, 60-11-7	8	3313	8032	2.42438877150619	1	0.210474084761984	0.00202378927655754
MULTICASE_TOX_PREDICTION	ARE activation in keratinocytes at 1mM	8	80	0.00230452973346506	614-00-6, 121-69-7, 99-97-8, 129-73-7, 99-98-9, 1122-58-3, 100-22-1, 60-11-7	8	3375	8032	2.37985185185185	1	0.237366562546901	0.00230452973346506
LEADSCOPE_TOXICITY	Genetic Toxicity -In vitro chrom. ab. HL cells	6	60	0.00543482280680392	121-69-7, 99-97-8, 129-73-7, 99-98-9, 100-22-1, 60-11-7	8	1540	7444	3.62532467532468	1	0.554351926294	0.00543482280680392
LEADSCOPE_TOXICITY	Genetic Toxicity -microbial	5	50	0.00866087939486787	614-00-6, 99-97-8, 99-98-9, 100-22-1, 60-11-7	8	1019	7444	4.5657507360157	1	0.874748818881654	0.00866087939486787
LEADSCOPE_TOXICITY	Genetic Toxicity -salmonella	5	50	0.0139618648553358	614-00-6, 99-97-8, 99-98-9, 100-22-1, 60-11-7	8	1163	7444	4.00042992261393	1	1	0.0139618648553358
LEADSCOPE_TOXICITY	Genetic Toxicity -mouse lymphoma	5	50	0.0161321851578156	121-69-7, 99-97-8, 99-98-9, 100-22-1, 60-11-7	8	1211	7444	3.84186622625929	1	1	0.0161321851578156
LEADSCOPE_TOXICITY	Reproductive Toxicity- C3H10T1-2	7	70	0.0165379114676206	614-00-6, 121-69-7, 99-97-8, 129-73-7, 99-98-9, 100-22-1, 60-11-7	8	2909	7444	2.23908559642489	1	1	0.0165379114676206
MULTICASE_TOX_PREDICTION	Local lymph node assay, mouse, weak sensitizers (EC3 < 100%)	8	80	0.0185785161745525	614-00-6, 121-69-7, 99-97-8, 129-73-7, 99-98-9, 1122-58-3, 100-22-1, 60-11-7	8	4397	8032	1.82670002274278	1	1	0.0185785161745525
LEADSCOPE_TOXICITY	Genetic Toxicity -SCE in vitro other cells	7	70	0.0200174426782854	614-00-6, 121-69-7, 99-97-8, 129-73-7, 99-98-9, 100-22-1, 60-11-7	8	3012	7444	2.1625166002656	1	1	0.0200174426782854
LEADSCOPE_TOXICITY	Developmental Toxicity-pre impl. loss rabbit	4	40	0.0204743415045167	121-69-7, 129-73-7, 100-22-1, 60-11-7	8	685	7444	5.43357664233577	1	1	0.0204743415045167
HTS_ACTIVE	agonism_RSP	3	30	0.0478032715228781	99-98-9, 100-22-1, 60-11-7	4	552	4173	5.66983695652174	1	1	0.0478032715228781
HTS_ACTIVE	agonism_AhR	3	30	0.0542541019010754	99-98-9, 100-22-1, 60-11-7	4	590	4173	5.30466101694915	1	1	0.0542541019010754
HTS_ACTIVE	cytotoxicity_RSP/agonism	3	30	0.0554816315464494	99-98-9, 100-22-1, 60-11-7	4	597	4173	5.24246231155779	1	1	0.0554816315464494
HTS_ACTIVE	cytotoxicity_TR/antagonism	4	40	0.0618612653091589	129-73-7, 99-98-9, 100-22-1, 60-11-7	4	1651	4173	2.52755905511811	1	1	0.0618612653091589
HTS_ACTIVE	cytotoxicity_MMP/inhibition	3	30	0.0862887921066351	129-73-7, 100-22-1, 60-11-7	4	755	4173	4.1453642384106	1	1	0.0862887921066351
HTS_ACTIVE	cytotoxicity_H2AX/activation	3	30	0.0978854993874306	99-98-9, 100-22-1, 60-11-7	4	808	4173	3.87345297029703	1	1	0.0978854993874306
MESH	Organic Chemicals	8	80	0.107731543806842	614-00-6, 121-69-7, 99-97-8, 129-73-7, 99-98-9, 1122-58-3, 100-22-1, 60-11-7	8	3766	5450	1.44715878916622	1	1	0.107731543806842
LEADSCOPE_TOXICITY	Genetic Toxicity -SCE in vitro CHO	7	70	0.127372206077307	614-00-6, 121-69-7, 99-97-8, 99-98-9, 1122-58-3, 100-22-1, 60-11-7	8	3886	7444	1.67614513638703	1	1	0.127372206077307
TOXPRINT_STRUCTURE	ring:aromatic_benzene	7	70	0.139633728884465	614-00-6, 121-69-7, 99-97-8, 129-73-7, 99-98-9, 100-22-1, 60-11-7	8	4611	8337	1.58205920624593	1	1	0.139633728884465
HTS_ACTIVE	activation_Nrf2	3	30	0.18333503611568	99-98-9, 100-22-1, 60-11-7	4	1141	4173	2.74298860648554	1	1	0.18333503611568
MULTICASE_TOX_PREDICTION	OATP2B1 inhibition at 100uM	5	50	0.212751353920921	99-97-8, 129-73-7, 99-98-9, 100-22-1, 60-11-7	8	2478	8032	2.02582728006457	1	1	0.212751353920921
MULTICASE_TOX_PREDICTION	Tox21 ARE activation assay, only strong actives by NIEHS calls, research only	3	30	0.681262210020351	99-98-9, 100-22-1, 60-11-7	8	1961	8032	1.53595104538501	1	1	0.681262210020351
MULTICASE_TOX_PREDICTION	MRP5 inhibition at 50uM	8	80	1	614-00-6, 121-69-7, 99-97-8, 129-73-7, 99-98-9, 1122-58-3, 100-22-1, 60-11-7	8	7642	8032	1.0510337607956	1	1	1
MULTICASE_TOX_PREDICTION	Tox21 ARE activation assay, strong and weak actives by NIEHS calls, research only	3	30	1	99-98-9, 100-22-1, 60-11-7	8	2553	8032	1.17978848413631	1	1	1
MULTICASE_TOX_PREDICTION	MCT1 inhibition at 10uM	8	80	1	614-00-6, 121-69-7, 99-97-8, 129-73-7, 99-98-9, 1122-58-3, 100-22-1, 60-11-7	8	7105	8032	1.13047149894441	1	1	1

Annotation Cluster 2	Enrichment Score: 1.10209126414307
Category	Term	Count	%	PValue	CASRNs	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
LEADSCOPE_TOXICITY	Genetic Toxicity -drosophila SLRL	7	70	1.85383624463239e-06	614-00-6, 121-69-7, 99-97-8, 99-98-9, 1122-58-3, 100-22-1, 60-11-7	8	606	7444	10.7483498349835	1	0.000215045004377357	1.85383624463239e-06
MULTICASE_TOX_PREDICTION	MDR1 inhibition at 10uM	5	50	0.00139206196578416	99-97-8, 129-73-7, 99-98-9, 100-22-1, 60-11-7	8	673	8032	7.4591381872214	1	0.146166506407337	0.00139206196578416
LEADSCOPE_TOXICITY	Genetic Toxicity -microbial	5	50	0.00866087939486787	614-00-6, 99-97-8, 99-98-9, 100-22-1, 60-11-7	8	1019	7444	4.5657507360157	1	0.874748818881654	0.00866087939486787
LEADSCOPE_TOXICITY	Genetic Toxicity -salmonella	5	50	0.0139618648553358	614-00-6, 99-97-8, 99-98-9, 100-22-1, 60-11-7	8	1163	7444	4.00042992261393	1	1	0.0139618648553358
LEADSCOPE_TOXICITY	Genetic Toxicity -mouse lymphoma	5	50	0.0161321851578156	121-69-7, 99-97-8, 99-98-9, 100-22-1, 60-11-7	8	1211	7444	3.84186622625929	1	1	0.0161321851578156
LEADSCOPE_TOXICITY	Reproductive Toxicity- C3H10T1-2	7	70	0.0165379114676206	614-00-6, 121-69-7, 99-97-8, 129-73-7, 99-98-9, 100-22-1, 60-11-7	8	2909	7444	2.23908559642489	1	1	0.0165379114676206
LEADSCOPE_TOXICITY	Genetic Toxicity -UDS	4	40	0.018582738192217	614-00-6, 99-97-8, 99-98-9, 60-11-7	8	661	7444	5.63086232980333	1	1	0.018582738192217
LEADSCOPE_TOXICITY	Genetic Toxicity -SCE in vitro other cells	7	70	0.0200174426782854	614-00-6, 121-69-7, 99-97-8, 129-73-7, 99-98-9, 100-22-1, 60-11-7	8	3012	7444	2.1625166002656	1	1	0.0200174426782854
LEADSCOPE_TOXICITY	Genetic Toxicity -UDS rat hepatocytes	3	30	0.0268265299757603	614-00-6, 99-98-9, 60-11-7	8	284	7444	9.82922535211268	1	1	0.0268265299757603
LEADSCOPE_TOXICITY	Genetic Toxicity -In vitro chrom. ab. other cells	4	40	0.0326389188807231	614-00-6, 99-97-8, 99-98-9, 100-22-1	8	815	7444	4.56687116564417	1	1	0.0326389188807231
MESH	Phenylenediamines	2	20	0.0366782282267454	99-98-9, 100-22-1	8	29	5450	46.9827586206897	1	1	0.0366782282267454
HTS_ACTIVE	agonism_RSP	3	30	0.0478032715228781	99-98-9, 100-22-1, 60-11-7	4	552	4173	5.66983695652174	1	1	0.0478032715228781
MULTICASE_TOX_PREDICTION	Allergic contact dermatitis, guinea pig and human	2	20	0.0504025829727221	99-98-9, 60-11-7	8	4433	8032	0.452966388450259	1	1	0.0504025829727221
HTS_ACTIVE	agonism_AhR	3	30	0.0542541019010754	99-98-9, 100-22-1, 60-11-7	4	590	4173	5.30466101694915	1	1	0.0542541019010754
HTS_ACTIVE	cytotoxicity_RSP/agonism	3	30	0.0554816315464494	99-98-9, 100-22-1, 60-11-7	4	597	4173	5.24246231155779	1	1	0.0554816315464494
LEADSCOPE_TOXICITY	Genetic Toxicity -In vitro composite	4	40	0.0615546838397233	614-00-6, 99-98-9, 100-22-1, 60-11-7	8	1040	7444	3.57884615384615	1	1	0.0615546838397233
HTS_ACTIVE	cytotoxicity_TR/antagonism	4	40	0.0618612653091589	129-73-7, 99-98-9, 100-22-1, 60-11-7	4	1651	4173	2.52755905511811	1	1	0.0618612653091589
MESH	Diamines	2	20	0.0649420817691494	99-98-9, 100-22-1	8	52	5450	26.2019230769231	1	1	0.0649420817691494
MESH	Polyamines	2	20	0.0721972534280691	99-98-9, 100-22-1	8	58	5450	23.4913793103448	1	1	0.0721972534280691
LEADSCOPE_TOXICITY	Genetic Toxicity -In vitro chrom. ab. CHL	4	40	0.0813906897251022	614-00-6, 99-98-9, 100-22-1, 60-11-7	8	1162	7444	3.20309810671256	1	1	0.0813906897251022
HTS_ACTIVE	cytotoxicity_MMP/inhibition	3	30	0.0862887921066351	129-73-7, 100-22-1, 60-11-7	4	755	4173	4.1453642384106	1	1	0.0862887921066351
LEADSCOPE_TOXICITY	Reproductive Toxicity-carc rat	3	30	0.0870135809429212	614-00-6, 129-73-7, 60-11-7	8	542	7444	5.15036900369004	1	1	0.0870135809429212
HTS_ACTIVE	cytotoxicity_H2AX/activation	3	30	0.0978854993874306	99-98-9, 100-22-1, 60-11-7	4	808	4173	3.87345297029703	1	1	0.0978854993874306
LEADSCOPE_TOXICITY	Genetic Toxicity -SCE in vitro CHO	7	70	0.127372206077307	614-00-6, 121-69-7, 99-97-8, 99-98-9, 1122-58-3, 100-22-1, 60-11-7	8	3886	7444	1.67614513638703	1	1	0.127372206077307
CTD_CHEMICALS_DISEASES	Fatty Liver	3	30	0.136050792495218	614-00-6, 121-69-7, 60-11-7	5	1447	8530	3.53697304768487	1	1	0.136050792495218
CTD_CHEMICALS_DISEASES	Liver Neoplasms, Experimental	3	30	0.137699734757013	614-00-6, 121-69-7, 60-11-7	5	1457	8530	3.51269732326699	1	1	0.137699734757013
TOXPRINT_STRUCTURE	ring:aromatic_benzene	7	70	0.139633728884465	614-00-6, 121-69-7, 99-97-8, 129-73-7, 99-98-9, 100-22-1, 60-11-7	8	4611	8337	1.58205920624593	1	1	0.139633728884465
CTD_CHEMICALS_DISEASES	Non-alcoholic Fatty Liver Disease	3	30	0.141017576248462	614-00-6, 99-97-8, 60-11-7	5	1477	8530	3.46513202437373	1	1	0.141017576248462
LEADSCOPE_TOXICITY	Reproductive Toxicity-carc rat male	3	30	0.165023150604891	614-00-6, 129-73-7, 60-11-7	8	790	7444	3.53354430379747	1	1	0.165023150604891
CTD_CHEMICALS_DISEASES	Neoplasm Invasiveness	3	30	0.176814833079711	614-00-6, 99-97-8, 60-11-7	5	1684	8530	3.03919239904988	1	1	0.176814833079711
HTS_ACTIVE	activation_Nrf2	3	30	0.18333503611568	99-98-9, 100-22-1, 60-11-7	4	1141	4173	2.74298860648554	1	1	0.18333503611568
MULTICASE_TOX_PREDICTION	OATP2B1 inhibition at 100uM	5	50	0.212751353920921	99-97-8, 129-73-7, 99-98-9, 100-22-1, 60-11-7	8	2478	8032	2.02582728006457	1	1	0.212751353920921
LEADSCOPE_TOXICITY	Genetic Toxicity -E. coli	3	30	0.296717984272927	614-00-6, 99-98-9, 100-22-1	8	1152	7444	2.42317708333333	1	1	0.296717984272927
CTD_CHEMICALS_DISEASES	Chemical and Drug Induced Liver Injury	3	30	0.321924383756884	614-00-6, 99-97-8, 60-11-7	5	2431	8530	2.10530645824763	1	1	0.321924383756884
HTS_ACTIVE	activation_H2AX	2	20	0.329802826417241	99-98-9, 100-22-1	4	521	4173	4.00479846449136	1	1	0.329802826417241
LEADSCOPE_TOXICITY	Genetic Toxicity -SCE in vitro	4	40	0.368776718048496	614-00-6, 99-98-9, 100-22-1, 60-11-7	8	1780	7444	2.09101123595506	1	1	0.368776718048496
CTD_CHEMICALS_DISEASES	Liver Cirrhosis, Alcoholic	2	20	0.381740310542139	614-00-6, 60-11-7	5	966	8530	3.53209109730849	1	1	0.381740310542139
HTS_ACTIVE	agonism_ER/full	2	20	0.391675447473785	99-98-9, 60-11-7	4	637	4173	3.27551020408163	1	1	0.391675447473785
HTS_ACTIVE	cytotoxicity_ER/antagonism/full	2	20	0.393738145634831	99-98-9, 60-11-7	4	641	4173	3.25507020280811	1	1	0.393738145634831
HTS_ACTIVE	cytotoxicity_AR/antagonism/full/run2	2	20	0.435984629683297	99-98-9, 60-11-7	4	725	4173	2.87793103448276	1	1	0.435984629683297
CTD_CHEMICALS_DISEASES	Necrosis	2	20	0.547327177393104	614-00-6, 60-11-7	5	1533	8530	2.22570123939987	1	1	0.547327177393104
HTS_ACTIVE	cytotoxicity_aromatase/inhibition	2	20	0.555903859692292	99-98-9, 60-11-7	4	989	4173	2.10970677451972	1	1	0.555903859692292
MULTICASE_TOX_PREDICTION	Tox21 ARE activation assay, only strong actives by NIEHS calls, research only	3	30	0.681262210020351	99-98-9, 100-22-1, 60-11-7	8	1961	8032	1.53595104538501	1	1	0.681262210020351
LEADSCOPE_TOXICITY	Genetic Toxicity -In vitro chrom. ab. CHO	2	20	1	614-00-6, 99-98-9	8	968	7444	1.92252066115702	1	1	1
MULTICASE_TOX_PREDICTION	Tox21 ARE activation assay, strong and weak actives by NIEHS calls, research only	3	30	1	99-98-9, 100-22-1, 60-11-7	8	2553	8032	1.17978848413631	1	1	1

Annotation Cluster 3	Enrichment Score: 0.908510127440829
Category	Term	Count	%	PValue	CASRNs	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
LEADSCOPE_TOXICITY	Genetic Toxicity -UDS	4	40	0.018582738192217	614-00-6, 99-97-8, 99-98-9, 60-11-7	8	661	7444	5.63086232980333	1	1	0.018582738192217
LEADSCOPE_TOXICITY	Genetic Toxicity -UDS rat hepatocytes	3	30	0.0268265299757603	614-00-6, 99-98-9, 60-11-7	8	284	7444	9.82922535211268	1	1	0.0268265299757603
TOXPRINT_STRUCTURE	ring:aromatic_phenyl	4	40	0.0567214866605642	614-00-6, 121-69-7, 129-73-7, 60-11-7	8	1128	8337	3.69547872340426	1	1	0.0567214866605642
LEADSCOPE_TOXICITY	Genetic Toxicity -In vitro composite	4	40	0.0615546838397233	614-00-6, 99-98-9, 100-22-1, 60-11-7	8	1040	7444	3.57884615384615	1	1	0.0615546838397233
LEADSCOPE_TOXICITY	Genetic Toxicity -In vitro chrom. ab. CHL	4	40	0.0813906897251022	614-00-6, 99-98-9, 100-22-1, 60-11-7	8	1162	7444	3.20309810671256	1	1	0.0813906897251022
LEADSCOPE_TOXICITY	Reproductive Toxicity-carc rat	3	30	0.0870135809429212	614-00-6, 129-73-7, 60-11-7	8	542	7444	5.15036900369004	1	1	0.0870135809429212
CTD_CHEMICALS_DISEASES	Fatty Liver	3	30	0.136050792495218	614-00-6, 121-69-7, 60-11-7	5	1447	8530	3.53697304768487	1	1	0.136050792495218
CTD_CHEMICALS_DISEASES	Liver Neoplasms, Experimental	3	30	0.137699734757013	614-00-6, 121-69-7, 60-11-7	5	1457	8530	3.51269732326699	1	1	0.137699734757013
CTD_CHEMICALS_DISEASES	Non-alcoholic Fatty Liver Disease	3	30	0.141017576248462	614-00-6, 99-97-8, 60-11-7	5	1477	8530	3.46513202437373	1	1	0.141017576248462
LEADSCOPE_TOXICITY	Reproductive Toxicity-carc rat male	3	30	0.165023150604891	614-00-6, 129-73-7, 60-11-7	8	790	7444	3.53354430379747	1	1	0.165023150604891
CTD_CHEMICALS_DISEASES	Neoplasm Invasiveness	3	30	0.176814833079711	614-00-6, 99-97-8, 60-11-7	5	1684	8530	3.03919239904988	1	1	0.176814833079711
CTD_CHEMICALS_DISEASES	Chemical and Drug Induced Liver Injury	3	30	0.321924383756884	614-00-6, 99-97-8, 60-11-7	5	2431	8530	2.10530645824763	1	1	0.321924383756884
LEADSCOPE_TOXICITY	Genetic Toxicity -SCE in vitro	4	40	0.368776718048496	614-00-6, 99-98-9, 100-22-1, 60-11-7	8	1780	7444	2.09101123595506	1	1	0.368776718048496
CTD_CHEMICALS_DISEASES	Liver Cirrhosis, Alcoholic	2	20	0.381740310542139	614-00-6, 60-11-7	5	966	8530	3.53209109730849	1	1	0.381740310542139
CTD_CHEMICALS_DISEASES	Necrosis	2	20	0.547327177393104	614-00-6, 60-11-7	5	1533	8530	2.22570123939987	1	1	0.547327177393104

Annotation Cluster 4	Enrichment Score: 0.874491634558599
Category	Term	Count	%	PValue	CASRNs	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
MULTICASE_TOX_PREDICTION	MDR1 inhibition at 10uM	5	50	0.00139206196578416	99-97-8, 129-73-7, 99-98-9, 100-22-1, 60-11-7	8	673	8032	7.4591381872214	1	0.146166506407337	0.00139206196578416
LEADSCOPE_TOXICITY	Developmental Toxicity-pre impl. loss rabbit	4	40	0.0204743415045167	121-69-7, 129-73-7, 100-22-1, 60-11-7	8	685	7444	5.43357664233577	1	1	0.0204743415045167
HTS_ACTIVE	agonism_RSP	3	30	0.0478032715228781	99-98-9, 100-22-1, 60-11-7	4	552	4173	5.66983695652174	1	1	0.0478032715228781
HTS_ACTIVE	agonism_AhR	3	30	0.0542541019010754	99-98-9, 100-22-1, 60-11-7	4	590	4173	5.30466101694915	1	1	0.0542541019010754
HTS_ACTIVE	cytotoxicity_RSP/agonism	3	30	0.0554816315464494	99-98-9, 100-22-1, 60-11-7	4	597	4173	5.24246231155779	1	1	0.0554816315464494
TOXPRINT_STRUCTURE	ring:aromatic_phenyl	4	40	0.0567214866605642	614-00-6, 121-69-7, 129-73-7, 60-11-7	8	1128	8337	3.69547872340426	1	1	0.0567214866605642
HTS_ACTIVE	cytotoxicity_TR/antagonism	4	40	0.0618612653091589	129-73-7, 99-98-9, 100-22-1, 60-11-7	4	1651	4173	2.52755905511811	1	1	0.0618612653091589
HTS_ACTIVE	cytotoxicity_MMP/inhibition	3	30	0.0862887921066351	129-73-7, 100-22-1, 60-11-7	4	755	4173	4.1453642384106	1	1	0.0862887921066351
LEADSCOPE_TOXICITY	Reproductive Toxicity-carc rat	3	30	0.0870135809429212	614-00-6, 129-73-7, 60-11-7	8	542	7444	5.15036900369004	1	1	0.0870135809429212
HTS_ACTIVE	cytotoxicity_H2AX/activation	3	30	0.0978854993874306	99-98-9, 100-22-1, 60-11-7	4	808	4173	3.87345297029703	1	1	0.0978854993874306
LEADSCOPE_TOXICITY	Reproductive Toxicity-carc rat male	3	30	0.165023150604891	614-00-6, 129-73-7, 60-11-7	8	790	7444	3.53354430379747	1	1	0.165023150604891
HTS_ACTIVE	activation_Nrf2	3	30	0.18333503611568	99-98-9, 100-22-1, 60-11-7	4	1141	4173	2.74298860648554	1	1	0.18333503611568
MULTICASE_TOX_PREDICTION	OATP2B1 inhibition at 100uM	5	50	0.212751353920921	99-97-8, 129-73-7, 99-98-9, 100-22-1, 60-11-7	8	2478	8032	2.02582728006457	1	1	0.212751353920921
CTD_CHEMICALS_DISEASES	Hepatitis, Chronic	2	20	0.344293116210455	129-73-7, 60-11-7	5	854	8530	3.99531615925059	1	1	0.344293116210455
CTD_CHEMICALS_DISEASES	Psoriasis	2	20	0.424719011515021	129-73-7, 60-11-7	5	1101	8530	3.09900090826521	1	1	0.424719011515021
CTD_CHEMICALS_DISEASES	Precancerous Conditions	2	20	0.477338170462452	129-73-7, 60-11-7	5	1277	8530	2.67188723570869	1	1	0.477338170462452
MULTICASE_TOX_PREDICTION	Tox21 ARE activation assay, only strong actives by NIEHS calls, research only	3	30	0.681262210020351	99-98-9, 100-22-1, 60-11-7	8	1961	8032	1.53595104538501	1	1	0.681262210020351
CTD_CHEMICALS_DISEASES	Reperfusion Injury	2	20	1	129-73-7, 60-11-7	5	1799	8530	1.89660922734853	1	1	1
MULTICASE_TOX_PREDICTION	Tox21 ARE activation assay, strong and weak actives by NIEHS calls, research only	3	30	1	99-98-9, 100-22-1, 60-11-7	8	2553	8032	1.17978848413631	1	1	1
CTD_CHEMICALS_DISEASES	Breast Neoplasms	2	20	1	129-73-7, 60-11-7	5	2515	8530	1.35666003976143	1	1	1

Annotation Cluster 5	Enrichment Score: 0.841362258491003
Category	Term	Count	%	PValue	CASRNs	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
LEADSCOPE_TOXICITY	Genetic Toxicity -microbial	5	50	0.00866087939486787	614-00-6, 99-97-8, 99-98-9, 100-22-1, 60-11-7	8	1019	7444	4.5657507360157	1	0.874748818881654	0.00866087939486787
LEADSCOPE_TOXICITY	Genetic Toxicity -salmonella	5	50	0.0139618648553358	614-00-6, 99-97-8, 99-98-9, 100-22-1, 60-11-7	8	1163	7444	4.00042992261393	1	1	0.0139618648553358
LEADSCOPE_TOXICITY	Genetic Toxicity -UDS	4	40	0.018582738192217	614-00-6, 99-97-8, 99-98-9, 60-11-7	8	661	7444	5.63086232980333	1	1	0.018582738192217
LEADSCOPE_TOXICITY	Genetic Toxicity -UDS rat hepatocytes	3	30	0.0268265299757603	614-00-6, 99-98-9, 60-11-7	8	284	7444	9.82922535211268	1	1	0.0268265299757603
LEADSCOPE_TOXICITY	Genetic Toxicity -In vitro chrom. ab. other cells	4	40	0.0326389188807231	614-00-6, 99-97-8, 99-98-9, 100-22-1	8	815	7444	4.56687116564417	1	1	0.0326389188807231
MESH	Phenylenediamines	2	20	0.0366782282267454	99-98-9, 100-22-1	8	29	5450	46.9827586206897	1	1	0.0366782282267454
LEADSCOPE_TOXICITY	Genetic Toxicity -In vitro composite	4	40	0.0615546838397233	614-00-6, 99-98-9, 100-22-1, 60-11-7	8	1040	7444	3.57884615384615	1	1	0.0615546838397233
MESH	Diamines	2	20	0.0649420817691494	99-98-9, 100-22-1	8	52	5450	26.2019230769231	1	1	0.0649420817691494
MESH	Polyamines	2	20	0.0721972534280691	99-98-9, 100-22-1	8	58	5450	23.4913793103448	1	1	0.0721972534280691
LEADSCOPE_TOXICITY	Genetic Toxicity -In vitro chrom. ab. CHL	4	40	0.0813906897251022	614-00-6, 99-98-9, 100-22-1, 60-11-7	8	1162	7444	3.20309810671256	1	1	0.0813906897251022
LEADSCOPE_TOXICITY	Genetic Toxicity -E. coli	3	30	0.296717984272927	614-00-6, 99-98-9, 100-22-1	8	1152	7444	2.42317708333333	1	1	0.296717984272927
HTS_ACTIVE	activation_H2AX	2	20	0.329802826417241	99-98-9, 100-22-1	4	521	4173	4.00479846449136	1	1	0.329802826417241
