Annotation Cluster 1	Enrichment Score: 5.88389131629278
Category	Term	Count	%	PValue	CASRNs	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
MULTICASE_TOX_PREDICTION	OCT1 inhibition at 100uM	10	90.9090909090909	8.68077096172879e-06	56-55-3, 85-01-8, 83-32-9, 129-00-0, 53-70-3, 120-12-7, 50-32-8, 206-44-0, 191-24-2, 218-01-9	10	2203	8032	3.64593735814798	1	0.00377613536835202	8.68077096172879e-06
TOXINS_TARGETS	AHR	9	81.8181818181818	8.8175249359466e-06	56-55-3, 85-01-8, 83-32-9, 53-70-3, 120-12-7, 50-32-8, 206-44-0, 191-24-2, 218-01-9	10	641	3520	4.94227769110764	1	0.00382680582220082	8.8175249359466e-06
MULTICASE_TOX_PREDICTION	Local lymph node assay, mouse, extreme sensitizers (EC3 < 1%)	9	81.8181818181818	1.16512758585476e-05	56-55-3, 85-01-8, 83-32-9, 129-00-0, 53-70-3, 50-32-8, 206-44-0, 191-24-2, 218-01-9	10	1512	8032	4.78095238095238	1	0.00504500244675113	1.16512758585476e-05
LEADSCOPE_TOXICITY	Reproductive Toxicity- sperm mouse	10	90.9090909090909	3.26366340540017e-05	56-55-3, 85-01-8, 83-32-9, 129-00-0, 53-70-3, 120-12-7, 50-32-8, 206-44-0, 191-24-2, 218-01-9	10	2365	7444	3.14756871035941	1	0.0140011160091667	3.26366340540017e-05
LEADSCOPE_TOXICITY	Genetic Toxicity -In vitro chrom. ab. CHL	8	72.7272727272727	5.98083809723057e-05	56-55-3, 85-01-8, 83-32-9, 129-00-0, 53-70-3, 50-32-8, 191-24-2, 218-01-9	10	1162	7444	5.1249569707401	1	0.0254185619132299	5.98083809723057e-05
MULTICASE_TOX_PREDICTION	Local lymph node assay, mouse, moderate sensitizers (EC3 < 10%)	10	90.9090909090909	0.000102168488320366	56-55-3, 85-01-8, 83-32-9, 129-00-0, 53-70-3, 120-12-7, 50-32-8, 206-44-0, 191-24-2, 218-01-9	10	2896	8032	2.77348066298343	1	0.0431151020711944	0.000102168488320366
LEADSCOPE_TOXICITY	Reproductive Toxicity-cell transformation	10	90.9090909090909	0.000251251011070883	56-55-3, 85-01-8, 83-32-9, 129-00-0, 53-70-3, 120-12-7, 50-32-8, 206-44-0, 191-24-2, 218-01-9	10	2966	7444	2.50977747808496	1	0.105022922627629	0.000251251011070883
LEADSCOPE_TOXICITY	Reproductive Toxicity-SHE	10	90.9090909090909	0.000286908331489587	56-55-3, 85-01-8, 83-32-9, 129-00-0, 53-70-3, 120-12-7, 50-32-8, 206-44-0, 191-24-2, 218-01-9	10	3010	7444	2.47308970099668	1	0.119640774231158	0.000286908331489587
LEADSCOPE_TOXICITY	Genetic Toxicity -E. coli	7	63.6363636363636	0.000747210705574584	56-55-3, 83-32-9, 53-70-3, 120-12-7, 50-32-8, 206-44-0, 191-24-2	10	1152	7444	4.52326388888889	1	0.309345232107878	0.000747210705574584
MULTICASE_TOX_PREDICTION	Human plasma protein binding, %bound	10	90.9090909090909	0.000766919879218519	56-55-3, 85-01-8, 83-32-9, 129-00-0, 53-70-3, 120-12-7, 50-32-8, 206-44-0, 191-24-2, 218-01-9	10	3622	8032	2.21755935946991	1	0.316737910117248	0.000766919879218519
MULTICASE_TOX_PREDICTION	Extent of human metabolism, %	10	90.9090909090909	0.00141566512105422	56-55-3, 85-01-8, 83-32-9, 129-00-0, 53-70-3, 120-12-7, 50-32-8, 206-44-0, 191-24-2, 218-01-9	10	3877	8032	2.07170492648955	1	0.574760039148012	0.00141566512105422
LEADSCOPE_TOXICITY	Genetic Toxicity -SCE in vitro other cells	9	81.8181818181818	0.00412115768321787	56-55-3, 85-01-8, 83-32-9, 129-00-0, 53-70-3, 50-32-8, 206-44-0, 191-24-2, 218-01-9	10	3012	7444	2.22430278884462	1	1	0.00412115768321787
LEADSCOPE_TOXICITY	Genetic Toxicity -SCE in vitro CHO	10	90.9090909090909	0.00416152811538436	56-55-3, 85-01-8, 83-32-9, 129-00-0, 53-70-3, 120-12-7, 50-32-8, 206-44-0, 191-24-2, 218-01-9	10	3886	7444	1.91559444158518	1	1	0.00416152811538436
MULTICASE_TOX_PREDICTION	Local lymph node assay, mouse, weak sensitizers (EC3 < 100%)	10	90.9090909090909	0.00519138534061582	56-55-3, 85-01-8, 83-32-9, 129-00-0, 53-70-3, 120-12-7, 50-32-8, 206-44-0, 191-24-2, 218-01-9	10	4397	8032	1.82670002274278	1	1	0.00519138534061582
TOXPRINT_STRUCTURE	ring:aromatic_benzene	10	90.9090909090909	0.0055331746630284	56-55-3, 85-01-8, 83-32-9, 129-00-0, 53-70-3, 120-12-7, 50-32-8, 206-44-0, 191-24-2, 218-01-9	10	4611	8337	1.80806766428107	1	1	0.0055331746630284
MESH	Organic Chemicals	10	90.9090909090909	0.0649933426194292	56-55-3, 85-01-8, 83-32-9, 129-00-0, 53-70-3, 120-12-7, 50-32-8, 206-44-0, 191-24-2, 218-01-9	10	3766	5450	1.44715878916622	1	1	0.0649933426194292
MULTICASE_TOX_PREDICTION	ARE activation in keratinocytes at 100uM	7	63.6363636363636	0.174729825180559	56-55-3, 85-01-8, 53-70-3, 120-12-7, 50-32-8, 206-44-0, 218-01-9	10	3313	8032	1.69707214005433	1	1	0.174729825180559
MULTICASE_TOX_PREDICTION	MCT1 inhibition at 10uM	10	90.9090909090909	0.610366112475254	56-55-3, 85-01-8, 83-32-9, 129-00-0, 53-70-3, 120-12-7, 50-32-8, 206-44-0, 191-24-2, 218-01-9	10	7105	8032	1.13047149894441	1	1	0.610366112475254
MULTICASE_TOX_PREDICTION	MRP5 inhibition at 50uM	10	90.9090909090909	1	56-55-3, 85-01-8, 83-32-9, 129-00-0, 53-70-3, 120-12-7, 50-32-8, 206-44-0, 191-24-2, 218-01-9	10	7642	8032	1.0510337607956	1	1	1

Annotation Cluster 2	Enrichment Score: 5.35020455047152
Category	Term	Count	%	PValue	CASRNs	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
TOXINS_TARGETS	GNMT	9	81.8181818181818	1.21716670159572e-16	56-55-3, 85-01-8, 83-32-9, 53-70-3, 120-12-7, 50-32-8, 206-44-0, 191-24-2, 218-01-9	10	31	3520	102.193548387097	1	5.53810849226053e-14	1.21716670159572e-16
TOXPRINT_STRUCTURE	ring:fused_PAH_anthracene	5	45.4545454545455	3.71853803497062e-09	56-55-3, 53-70-3, 120-12-7, 50-32-8, 191-24-2	10	21	8337	198.5	1	1.66590503966684e-06	3.71853803497062e-09
LEADSCOPE_TOXICITY	Genetic Toxicity -UDS human lymphocytes	7	63.6363636363636	5.32875123886235e-06	56-55-3, 83-32-9, 53-70-3, 120-12-7, 50-32-8, 206-44-0, 191-24-2	10	486	7444	10.7218106995885	1	0.00232866429138285	5.32875123886235e-06
TOXINS_TARGETS	AHR	9	81.8181818181818	8.8175249359466e-06	56-55-3, 85-01-8, 83-32-9, 53-70-3, 120-12-7, 50-32-8, 206-44-0, 191-24-2, 218-01-9	10	641	3520	4.94227769110764	1	0.00382680582220082	8.8175249359466e-06
LEADSCOPE_TOXICITY	Genetic Toxicity -UDS rat hepatocytes	5	45.4545454545455	0.000224560809570683	56-55-3, 83-32-9, 53-70-3, 120-12-7, 50-32-8	10	284	7444	13.1056338028169	1	0.0940909792101163	0.000224560809570683
LEADSCOPE_TOXICITY	Genetic Toxicity -E. coli	7	63.6363636363636	0.000747210705574584	56-55-3, 83-32-9, 53-70-3, 120-12-7, 50-32-8, 206-44-0, 191-24-2	10	1152	7444	4.52326388888889	1	0.309345232107878	0.000747210705574584
LEADSCOPE_TOXICITY	Genetic Toxicity -drosophila SLRL	5	45.4545454545455	0.00393193441471615	56-55-3, 83-32-9, 53-70-3, 50-32-8, 206-44-0	10	606	7444	6.14191419141914	1	1	0.00393193441471615
LEADSCOPE_TOXICITY	Genetic Toxicity -UDS	5	45.4545454545455	0.00539865920821757	56-55-3, 83-32-9, 53-70-3, 50-32-8, 206-44-0	10	661	7444	5.63086232980333	1	1	0.00539865920821757
CTD_CHEMICALS_DISEASES	Silicosis	5	45.4545454545455	0.00930669288019021	56-55-3, 83-32-9, 50-32-8, 206-44-0, 191-24-2	10	881	8530	4.8410896708286	1	1	0.00930669288019021

Annotation Cluster 3	Enrichment Score: 4.67398351283267
Category	Term	Count	%	PValue	CASRNs	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
CTD_CHEMICALS_DISEASES	Hyperoxia	8	72.7272727272727	7.01311864136831e-08	56-55-3, 85-01-8, 83-32-9, 129-00-0, 53-70-3, 206-44-0, 191-24-2, 218-01-9	10	496	8530	13.758064516129	1	3.1208377954089e-05	7.01311864136831e-08
MULTICASE_TOX_PREDICTION	Local lymph node assay, mouse, extreme sensitizers (EC3 < 1%)	9	81.8181818181818	1.16512758585476e-05	56-55-3, 85-01-8, 83-32-9, 129-00-0, 53-70-3, 50-32-8, 206-44-0, 191-24-2, 218-01-9	10	1512	8032	4.78095238095238	1	0.00504500244675113	1.16512758585476e-05
LEADSCOPE_TOXICITY	Genetic Toxicity -In vitro chrom. ab. CHL	8	72.7272727272727	5.98083809723057e-05	56-55-3, 85-01-8, 83-32-9, 129-00-0, 53-70-3, 50-32-8, 191-24-2, 218-01-9	10	1162	7444	5.1249569707401	1	0.0254185619132299	5.98083809723057e-05
LEADSCOPE_TOXICITY	Genetic Toxicity -SCE in vitro other cells	9	81.8181818181818	0.00412115768321787	56-55-3, 85-01-8, 83-32-9, 129-00-0, 53-70-3, 50-32-8, 206-44-0, 191-24-2, 218-01-9	10	3012	7444	2.22430278884462	1	1	0.00412115768321787

Annotation Cluster 4	Enrichment Score: 3.94879554588163
Category	Term	Count	%	PValue	CASRNs	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
TOXPRINT_STRUCTURE	ring:fused_PAH_phenanthrene	7	63.6363636363636	3.17689979568195e-14	56-55-3, 85-01-8, 129-00-0, 53-70-3, 50-32-8, 191-24-2, 218-01-9	10	25	8337	233.436	1	1.43913560744393e-11	3.17689979568195e-14
CTD_PATHWAY	KEGG:00380|Tryptophan metabolism	8	72.7272727272727	5.44857192505085e-07	56-55-3, 85-01-8, 129-00-0, 53-70-3, 120-12-7, 50-32-8, 206-44-0, 218-01-9	8	493	3849	7.80730223123732	1	0.000240282021894742	5.44857192505085e-07
LEADSCOPE_TOXICITY	Genetic Toxicity -In vitro composite	8	72.7272727272727	2.83726817211726e-05	56-55-3, 85-01-8, 129-00-0, 53-70-3, 120-12-7, 50-32-8, 191-24-2, 218-01-9	10	1040	7444	5.72615384615385	1	0.0122002531401042	2.83726817211726e-05
LEADSCOPE_TOXICITY	Genetic Toxicity -In vitro chrom. ab. CHL	8	72.7272727272727	5.98083809723057e-05	56-55-3, 85-01-8, 83-32-9, 129-00-0, 53-70-3, 50-32-8, 191-24-2, 218-01-9	10	1162	7444	5.1249569707401	1	0.0254185619132299	5.98083809723057e-05
CTD_PATHWAY	KEGG:00980|Metabolism of xenobiotics by cytochrome P450	8	72.7272727272727	6.68100413885258e-05	56-55-3, 85-01-8, 129-00-0, 53-70-3, 120-12-7, 50-32-8, 206-44-0, 218-01-9	8	977	3849	3.9396110542477	1	0.028327457548735	6.68100413885258e-05
CTD_PATHWAY	KEGG:00140|Steroid hormone biosynthesis	7	63.6363636363636	8.87027128244181e-05	56-55-3, 85-01-8, 129-00-0, 53-70-3, 120-12-7, 50-32-8, 218-01-9	8	604	3849	5.57595198675497	1	0.0375212475247289	8.87027128244181e-05
LEADSCOPE_TOXICITY	Human Adverse Cardiological Effects -bradycardia	6	54.5454545454545	0.000896481315838951	56-55-3, 85-01-8, 53-70-3, 120-12-7, 50-32-8, 218-01-9	10	747	7444	5.97911646586345	1	0.369350302125648	0.000896481315838951
CTD_PATHWAY	KEGG:00830|Retinol metabolism	6	54.5454545454545	0.00188957841821907	85-01-8, 129-00-0, 53-70-3, 120-12-7, 50-32-8, 218-01-9	8	635	3849	4.54606299212598	1	0.763389680960506	0.00188957841821907
MULTICASE_TOX_PREDICTION	Haptenation (DPRA, SH test)	6	54.5454545454545	0.331464461255224	56-55-3, 85-01-8, 53-70-3, 120-12-7, 50-32-8, 218-01-9	10	3178	8032	1.51642542479547	1	1	0.331464461255224
MULTICASE_TOX_PREDICTION	ARE activation in keratinocytes at 1mM	6	54.5454545454545	0.505614224428372	56-55-3, 85-01-8, 53-70-3, 120-12-7, 50-32-8, 218-01-9	10	3375	8032	1.42791111111111	1	1	0.505614224428372
MULTICASE_TOX_PREDICTION	Dendritic cell activation at 1mM (CD86, CD54)	6	54.5454545454545	0.740217413481032	56-55-3, 85-01-8, 53-70-3, 120-12-7, 50-32-8, 218-01-9	10	3656	8032	1.31816192560175	1	1	0.740217413481032

Annotation Cluster 5	Enrichment Score: 3.57338737003502
Category	Term	Count	%	PValue	CASRNs	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
TOXPRINT_STRUCTURE	ring:fused_PAH_phenanthrene	7	63.6363636363636	3.17689979568195e-14	56-55-3, 85-01-8, 129-00-0, 53-70-3, 50-32-8, 191-24-2, 218-01-9	10	25	8337	233.436	1	1.43913560744393e-11	3.17689979568195e-14
CTD_CHEMICALS_DISEASES	Hyperoxia	8	72.7272727272727	7.01311864136831e-08	56-55-3, 85-01-8, 83-32-9, 129-00-0, 53-70-3, 206-44-0, 191-24-2, 218-01-9	10	496	8530	13.758064516129	1	3.1208377954089e-05	7.01311864136831e-08
MULTICASE_TOX_PREDICTION	Local lymph node assay, mouse, extreme sensitizers (EC3 < 1%)	9	81.8181818181818	1.16512758585476e-05	56-55-3, 85-01-8, 83-32-9, 129-00-0, 53-70-3, 50-32-8, 206-44-0, 191-24-2, 218-01-9	10	1512	8032	4.78095238095238	1	0.00504500244675113	1.16512758585476e-05
LEADSCOPE_TOXICITY	Genetic Toxicity -In vitro composite	8	72.7272727272727	2.83726817211726e-05	56-55-3, 85-01-8, 129-00-0, 53-70-3, 120-12-7, 50-32-8, 191-24-2, 218-01-9	10	1040	7444	5.72615384615385	1	0.0122002531401042	2.83726817211726e-05
LEADSCOPE_TOXICITY	Genetic Toxicity -In vitro chrom. ab. CHL	8	72.7272727272727	5.98083809723057e-05	56-55-3, 85-01-8, 83-32-9, 129-00-0, 53-70-3, 50-32-8, 191-24-2, 218-01-9	10	1162	7444	5.1249569707401	1	0.0254185619132299	5.98083809723057e-05
CTD_PATHWAY	KEGG:00140|Steroid hormone biosynthesis	7	63.6363636363636	8.87027128244181e-05	56-55-3, 85-01-8, 129-00-0, 53-70-3, 120-12-7, 50-32-8, 218-01-9	8	604	3849	5.57595198675497	1	0.0375212475247289	8.87027128244181e-05
LEADSCOPE_TOXICITY	Genetic Toxicity -SCE in vitro other cells	9	81.8181818181818	0.00412115768321787	56-55-3, 85-01-8, 83-32-9, 129-00-0, 53-70-3, 50-32-8, 206-44-0, 191-24-2, 218-01-9	10	3012	7444	2.22430278884462	1	1	0.00412115768321787
LEADSCOPE_TOXICITY	Genetic Toxicity -mouse lymphoma	6	54.5454545454545	0.00801170543450712	56-55-3, 83-32-9, 129-00-0, 53-70-3, 50-32-8, 191-24-2	10	1211	7444	3.68819157720892	1	1	0.00801170543450712
MULTICASE_TOX_PREDICTION	RCA survival post-implantation, rodent	5	45.4545454545455	0.0146851948293235	56-55-3, 85-01-8, 53-70-3, 50-32-8, 218-01-9	10	944	8032	4.25423728813559	1	1	0.0146851948293235
MULTICASE_TOX_PREDICTION	RCA fetal death, rat	5	45.4545454545455	0.226572127515184	56-55-3, 85-01-8, 53-70-3, 50-32-8, 218-01-9	10	1865	8032	2.15335120643432	1	1	0.226572127515184
MULTICASE_TOX_PREDICTION	Tox21 ARE activation assay, only strong actives by NIEHS calls, research only	5	45.4545454545455	0.235252813850228	56-55-3, 53-70-3, 50-32-8, 191-24-2, 218-01-9	10	1961	8032	2.04793472718001	1	1	0.235252813850228
MULTICASE_TOX_PREDICTION	Tox21 ARE activation assay, strong and weak actives by NIEHS calls, research only	5	45.4545454545455	0.478018371225875	56-55-3, 53-70-3, 50-32-8, 191-24-2, 218-01-9	10	2553	8032	1.57305131218175	1	1	0.478018371225875
MULTICASE_TOX_PREDICTION	RCA fetal death, rodent	5	45.4545454545455	0.728227126747906	56-55-3, 85-01-8, 53-70-3, 50-32-8, 218-01-9	10	2811	8032	1.42867307008182	1	1	0.728227126747906

Annotation Cluster 6	Enrichment Score: 2.65162738460715
Category	Term	Count	%	PValue	CASRNs	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
TOXINS_TARGETS	GNMT	9	81.8181818181818	1.21716670159572e-16	56-55-3, 85-01-8, 83-32-9, 53-70-3, 120-12-7, 50-32-8, 206-44-0, 191-24-2, 218-01-9	10	31	3520	102.193548387097	1	5.53810849226053e-14	1.21716670159572e-16
TOXPRINT_STRUCTURE	ring:fused_PAH_phenanthrene	7	63.6363636363636	3.17689979568195e-14	56-55-3, 85-01-8, 129-00-0, 53-70-3, 50-32-8, 191-24-2, 218-01-9	10	25	8337	233.436	1	1.43913560744393e-11	3.17689979568195e-14
CTD_PATHWAY	KEGG:00380|Tryptophan metabolism	8	72.7272727272727	5.44857192505085e-07	56-55-3, 85-01-8, 129-00-0, 53-70-3, 120-12-7, 50-32-8, 206-44-0, 218-01-9	8	493	3849	7.80730223123732	1	0.000240282021894742	5.44857192505085e-07
CTD_CHEM2DISEASE	Immunologic Deficiency Syndromes	4	36.3636363636364	5.89598544801171e-07	56-55-3, 53-70-3, 50-32-8, 218-01-9	8	15	5441	181.366666666667	1	0.000258833761167714	5.89598544801171e-07
TOXINS_TARGETS	AHR	9	81.8181818181818	8.8175249359466e-06	56-55-3, 85-01-8, 83-32-9, 53-70-3, 120-12-7, 50-32-8, 206-44-0, 191-24-2, 218-01-9	10	641	3520	4.94227769110764	1	0.00382680582220082	8.8175249359466e-06
LEADSCOPE_TOXICITY	Genetic Toxicity -In vitro composite	8	72.7272727272727	2.83726817211726e-05	56-55-3, 85-01-8, 129-00-0, 53-70-3, 120-12-7, 50-32-8, 191-24-2, 218-01-9	10	1040	7444	5.72615384615385	1	0.0122002531401042	2.83726817211726e-05
CTD_PATHWAY	KEGG:00980|Metabolism of xenobiotics by cytochrome P450	8	72.7272727272727	6.68100413885258e-05	56-55-3, 85-01-8, 129-00-0, 53-70-3, 120-12-7, 50-32-8, 206-44-0, 218-01-9	8	977	3849	3.9396110542477	1	0.028327457548735	6.68100413885258e-05
CTD_PATHWAY	KEGG:00140|Steroid hormone biosynthesis	7	63.6363636363636	8.87027128244181e-05	56-55-3, 85-01-8, 129-00-0, 53-70-3, 120-12-7, 50-32-8, 218-01-9	8	604	3849	5.57595198675497	1	0.0375212475247289	8.87027128244181e-05
TOXINS_TARGETS	BE0000132	5	45.4545454545455	0.000695315762108111	56-55-3, 53-70-3, 50-32-8, 206-44-0, 218-01-9	10	181	3520	9.72375690607735	1	0.288556041274866	0.000695315762108111
LEADSCOPE_TOXICITY	Human Adverse Cardiological Effects -bradycardia	6	54.5454545454545	0.000896481315838951	56-55-3, 85-01-8, 53-70-3, 120-12-7, 50-32-8, 218-01-9	10	747	7444	5.97911646586345	1	0.369350302125648	0.000896481315838951
CTD_PATHWAY	KEGG:00830|Retinol metabolism	6	54.5454545454545	0.00188957841821907	85-01-8, 129-00-0, 53-70-3, 120-12-7, 50-32-8, 218-01-9	8	635	3849	4.54606299212598	1	0.763389680960506	0.00188957841821907
CTD_PATHWAY	KEGG:00982|Drug metabolism - cytochrome P450	6	54.5454545454545	0.00575728005005298	85-01-8, 129-00-0, 53-70-3, 50-32-8, 206-44-0, 218-01-9	8	807	3849	3.5771375464684	1	1	0.00575728005005298
HTS_ACTIVE	agonism_RSP	5	45.4545454545455	0.0136585978987229	56-55-3, 53-70-3, 120-12-7, 50-32-8, 218-01-9	9	552	4173	4.19987922705314	1	1	0.0136585978987229
MULTICASE_TOX_PREDICTION	RCA survival post-implantation, rodent	5	45.4545454545455	0.0146851948293235	56-55-3, 85-01-8, 53-70-3, 50-32-8, 218-01-9	10	944	8032	4.25423728813559	1	1	0.0146851948293235
CTD_PATHWAY	KEGG:01100|Metabolic pathways	6	54.5454545454545	0.0169048015194375	85-01-8, 129-00-0, 53-70-3, 50-32-8, 206-44-0, 218-01-9	8	1024	3849	2.819091796875	1	1	0.0169048015194375
CTD_CHEMICALS_DISEASES	Uterine Cervical Neoplasms	4	36.3636363636364	0.0176261147308594	56-55-3, 85-01-8, 206-44-0, 218-01-9	10	561	8530	6.08199643493761	1	1	0.0176261147308594
CTD_PATHWAY	KEGG:05323|Rheumatoid arthritis	6	54.5454545454545	0.0213970724873281	56-55-3, 129-00-0, 120-12-7, 50-32-8, 206-44-0, 218-01-9	8	1080	3849	2.67291666666667	1	1	0.0213970724873281
MULTICASE_TOX_PREDICTION	RCA fetal death, mouse	6	54.5454545454545	0.0222411753102739	56-55-3, 85-01-8, 53-70-3, 50-32-8, 206-44-0, 218-01-9	10	1657	8032	2.90838865419433	1	1	0.0222411753102739
HTS_ACTIVE	antagonism_AR/full/run2	6	54.5454545454545	0.0229860025478882	56-55-3, 85-01-8, 129-00-0, 120-12-7, 50-32-8, 206-44-0	9	1003	4173	2.77367896311067	1	1	0.0229860025478882
CTD_CHEM2DISEASE	Kidney Diseases	4	36.3636363636364	0.0236141489826933	85-01-8, 120-12-7, 50-32-8, 218-01-9	8	528	5441	5.15246212121212	1	1	0.0236141489826933
CTD_CHEM2DISEASE	Necrosis	4	36.3636363636364	0.0313619372463322	129-00-0, 53-70-3, 50-32-8, 218-01-9	8	587	5441	4.63458262350937	1	1	0.0313619372463322
CTD_CHEMICALS_DISEASES	Status Epilepticus	5	45.4545454545455	0.0315607300258116	56-55-3, 85-01-8, 120-12-7, 206-44-0, 218-01-9	10	1253	8530	3.40383080606544	1	1	0.0315607300258116
CTD_CHEMICALS_DISEASES	Neoplasm Recurrence, Local	4	36.3636363636364	0.0520963047169056	85-01-8, 129-00-0, 53-70-3, 218-01-9	10	848	8530	4.02358490566038	1	1	0.0520963047169056
CTD_CHEMICALS_DISEASES	Subarachnoid Hemorrhage	4	36.3636363636364	0.0742009573531017	85-01-8, 129-00-0, 120-12-7, 218-01-9	10	977	8530	3.49232343909928	1	1	0.0742009573531017
