Category	Term	Count	%	PValue	Fold Enrichment	Benjamini
MESH	Hydrocarbons	10	90.9090909090909	7.4673529107998e-06	3.70496261046907	0.00325576586910871
MESH	Benz(a)Anthracenes	3	27.2727272727273	3.62427966031961e-05	272.5	0.0154756741495647
MESH	Pyrenes	2	18.1818181818182	0.0131432978524386	136.25	1
MESH	Phenanthrenes	2	18.1818181818182	0.042155871082203	41.9230769230769	1
MESH	Organic Chemicals	10	90.9090909090909	0.0649933426194292	1.44715878916622	1

CTD_CHEM2DISEASE	Immunologic Deficiency Syndromes	4	36.3636363636364	5.89598544801171e-07	181.366666666667	0.000258833761167714
CTD_CHEM2DISEASE	Poisoning	5	45.4545454545455	0.000156737874869242	13.1298262548263	0.0659866453199507
CTD_CHEM2DISEASE	Immune System Diseases	3	27.2727272727273	0.00097573533203122	53.6940789473684	0.401027221464831
CTD_CHEM2DISEASE	Sarcoma	3	27.2727272727273	0.00119209936666582	48.5803571428571	0.486376541599653
CTD_CHEM2DISEASE	Congenital Abnormalities	3	27.2727272727273	0.00196673204493313	37.7847222222222	0.792593014108051
CTD_CHEM2DISEASE	Liver Neoplasms, Experimental	4	36.3636363636364	0.00213090951793363	12.1450892857143	0.856625626209318
CTD_CHEM2DISEASE	Hypertrophy	3	27.2727272727273	0.00470341717948041	24.2901785714286	1
CTD_CHEM2DISEASE	Adenoma	3	27.2727272727273	0.00754375979623929	19.0689252336449	1
CTD_CHEM2DISEASE	Skin Neoplasms	3	27.2727272727273	0.011160363438817	15.5753816793893	1
CTD_CHEM2DISEASE	Kidney Diseases	4	36.3636363636364	0.0236141489826933	5.15246212121212	1

MULTICASE_TOX_PREDICTION	BCRP inhibition at 10uM	10	90.9090909090909	2.16284518591505e-07	5.49008885850991	9.58140417360366e-05
MULTICASE_TOX_PREDICTION	MRP1 inhibition at 10uM	10	90.9090909090909	1.63748356851382e-06	4.38667394866193	0.000717217803009052
MULTICASE_TOX_PREDICTION	OCT1 inhibition at 100uM	10	90.9090909090909	8.68077096172879e-06	3.64593735814798	0.00377613536835202
MULTICASE_TOX_PREDICTION	Local lymph node assay, mouse, extreme sensitizers (EC3 < 1%)	9	81.8181818181818	1.16512758585476e-05	4.78095238095238	0.00504500244675113
MULTICASE_TOX_PREDICTION	Local lymph node assay, mouse, moderate sensitizers (EC3 < 10%)	10	90.9090909090909	0.000102168488320366	2.77348066298343	0.0431151020711944
MULTICASE_TOX_PREDICTION	Human plasma protein binding, %bound	10	90.9090909090909	0.000766919879218519	2.21755935946991	0.316737910117248
MULTICASE_TOX_PREDICTION	Extent of human metabolism, %	10	90.9090909090909	0.00141566512105422	2.07170492648955	0.574760039148012
MULTICASE_TOX_PREDICTION	Local lymph node assay, mouse, weak sensitizers (EC3 < 100%)	10	90.9090909090909	0.00519138534061582	1.82670002274278	1
MULTICASE_TOX_PREDICTION	RCA survival post-implantation, rodent	5	45.4545454545455	0.0146851948293235	4.25423728813559	1
MULTICASE_TOX_PREDICTION	RCA fetal death, mouse	6	54.5454545454545	0.0222411753102739	2.90838865419433	1

CTD_PATHWAY	KEGG:00380|Tryptophan metabolism	8	72.7272727272727	5.44857192505085e-07	7.80730223123732	0.000240282021894742
CTD_PATHWAY	KEGG:00980|Metabolism of xenobiotics by cytochrome P450	8	72.7272727272727	6.68100413885258e-05	3.9396110542477	0.028327457548735
CTD_PATHWAY	KEGG:00140|Steroid hormone biosynthesis	7	63.6363636363636	8.87027128244181e-05	5.57595198675497	0.0375212475247289
CTD_PATHWAY	KEGG:00830|Retinol metabolism	6	54.5454545454545	0.00188957841821907	4.54606299212598	0.763389680960506
CTD_PATHWAY	KEGG:00982|Drug metabolism - cytochrome P450	6	54.5454545454545	0.00575728005005298	3.5771375464684	1
CTD_PATHWAY	KEGG:00190|Oxidative phosphorylation	3	27.2727272727273	0.0126424328215557	14.5795454545455	1
CTD_PATHWAY	KEGG:01100|Metabolic pathways	6	54.5454545454545	0.0169048015194375	2.819091796875	1
CTD_PATHWAY	KEGG:05323|Rheumatoid arthritis	6	54.5454545454545	0.0213970724873281	2.67291666666667	1
CTD_PATHWAY	KEGG:00053|Ascorbate and aldarate metabolism	3	27.2727272727273	0.0573854457206732	6.50168918918919	1
CTD_PATHWAY	KEGG:05012|Parkinson's disease	3	27.2727272727273	0.0675187204673791	5.93981481481481	1

HTS_ACTIVE	activation_EndoRS	4	36.3636363636364	0.000328932112757107	23.7777777777778	0.136835758906957
HTS_ACTIVE	agonism_RSP	5	45.4545454545455	0.0136585978987229	4.19987922705314	1
HTS_ACTIVE	antagonism_AR/full/run2	6	54.5454545454545	0.0229860025478882	2.77367896311067	1
HTS_ACTIVE	inhibition_MMP	5	45.4545454545455	0.0898736098692622	2.39744915546363	1
HTS_ACTIVE	agonism_AhR	4	36.3636363636364	0.0910445529556652	3.14350282485876	1
HTS_ACTIVE	cytotoxicity_MMP/inhibition	4	36.3636363636364	0.162512486661459	2.45651214128035	1

CTD_CHEM2GENE_25	AHR	8	72.7272727272727	3.29519713247521e-09	21.2869565217391	1.47954351248137e-06

TOXINS_TARGETS	BE0000372	10	90.9090909090909	2.31782253766193e-19	103.529411764706	1.05692707717384e-16
TOXINS_TARGETS	GNMT	9	81.8181818181818	1.21716670159572e-16	102.193548387097	5.53810849226053e-14
TOXINS_TARGETS	BE0004796	10	90.9090909090909	2.9156463321686e-09	8.8	1.31204084947587e-06
TOXINS_TARGETS	BE0003721	10	90.9090909090909	3.44880046351008e-07	5.19940915805022	0.000152436980487146
TOXINS_TARGETS	AHR	9	81.8181818181818	8.8175249359466e-06	4.94227769110764	0.00382680582220082
TOXINS_TARGETS	BE0000132	5	45.4545454545455	0.000695315762108111	9.72375690607735	0.288556041274866
TOXINS_TARGETS	BE0001111	2	18.1818181818182	0.0278072087512771	64	1

LEADSCOPE_TOXICITY	Genetic Toxicity -microbial	10	90.9090909090909	1.63691281627976e-08	7.30520117762512	7.31700028877052e-06
LEADSCOPE_TOXICITY	Genetic Toxicity -salmonella	10	90.9090909090909	5.40237889169358e-08	6.40068787618229	2.40946098569533e-05
LEADSCOPE_TOXICITY	Genetic Toxicity -UDS human lymphocytes	7	63.6363636363636	5.32875123886235e-06	10.7218106995885	0.00232866429138285
LEADSCOPE_TOXICITY	Genetic Toxicity -In vitro composite	8	72.7272727272727	2.83726817211726e-05	5.72615384615385	0.0122002531401042
LEADSCOPE_TOXICITY	Reproductive Toxicity- sperm mouse	10	90.9090909090909	3.26366340540017e-05	3.14756871035941	0.0140011160091667
LEADSCOPE_TOXICITY	Genetic Toxicity -In vitro chrom. ab. CHL	8	72.7272727272727	5.98083809723057e-05	5.1249569707401	0.0254185619132299
LEADSCOPE_TOXICITY	Genetic Toxicity -UDS rat hepatocytes	5	45.4545454545455	0.000224560809570683	13.1056338028169	0.0940909792101163
LEADSCOPE_TOXICITY	Reproductive Toxicity-cell transformation	10	90.9090909090909	0.000251251011070883	2.50977747808496	0.105022922627629
LEADSCOPE_TOXICITY	Reproductive Toxicity-SHE	10	90.9090909090909	0.000286908331489587	2.47308970099668	0.119640774231158
LEADSCOPE_TOXICITY	Genetic Toxicity -E. coli	7	63.6363636363636	0.000747210705574584	4.52326388888889	0.309345232107878

